央视频道,#genre#
CCTV-17 农业农村,http://yun.jinsome.com:8686/rtp/239.3.1.151:8144$北京联通5
CCTV-17 农业农村,http://keenny.synology.me:8000/rtp/239.3.1.151:8144$北京联通6
CCTV-17 农业农村,http://i.hypo.name:9999/rtp/239.3.1.151:8144$北京联通7
CCTV-17 农业农村,http://geewolf.i234.me:8888/rtp/239.3.1.151:8144$北京联通8
CCTV-17 农业农村,http://happylive.asuscomm.com:8888/rtp/239.3.1.151:8144$北京联通9

数字频道,#genre#
CCTV-风云音乐,http://svenlone126.cn:8888/udp/225.1.2.176:5002$天津联通1
CCTV-风云音乐,http://ycnas.zixi.ltd:8888/udp/225.1.2.176:5002$天津联通2
CCTV-风云音乐,http://117.10.248.112:5002/udp/225.1.2.176:5002$天津联通3
CCTV-风云音乐,http://60.26.60.119:8000/udp/225.1.2.176:5002$天津联通4
CCTV-风云音乐,http://221.196.69.170:8888/udp/225.1.2.176:5002$天津联通5
CCTV-风云音乐,http://60.26.208.155:50000/udp/225.1.2.176:5002$天津联通6
CCTV-风云音乐,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.253:6431$河北联通1
CCTV-风云音乐,http://60.10.225.157:555/rtp/239.253.93.253:6431$河北联通2
CCTV-风云音乐,http://120.11.21.11:4022/rtp/239.253.93.253:6431$河北联通3
CCTV-风云音乐,http://121.29.133.112:8888/rtp/239.253.93.253:6431$河北联通4
CCTV-第一剧场,http://svenlone126.cn:8888/udp/225.1.2.175:5002$天津联通1
CCTV-第一剧场,http://ycnas.zixi.ltd:8888/udp/225.1.2.175:5002$天津联通2
CCTV-第一剧场,http://117.10.248.112:5002/udp/225.1.2.175:5002$天津联通3
CCTV-第一剧场,http://60.26.60.119:8000/udp/225.1.2.175:5002$天津联通4
CCTV-第一剧场,http://221.196.69.170:8888/udp/225.1.2.175:5002$天津联通5
CCTV-第一剧场,http://60.26.208.155:50000/udp/225.1.2.175:5002$天津联通6
CCTV-第一剧场,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.138:6428$河北联通1
CCTV-第一剧场,http://60.10.225.157:555/rtp/239.253.93.138:6428$河北联通2
CCTV-第一剧场,http://120.11.21.11:4022/rtp/239.253.93.138:6428$河北联通3
CCTV-第一剧场,http://121.29.133.112:8888/rtp/239.253.93.138:6428$河北联通4
CCTV-风云剧场,http://svenlone126.cn:8888/udp/225.1.2.174:5002$天津联通1
CCTV-风云剧场,http://ycnas.zixi.ltd:8888/udp/225.1.2.174:5002$天津联通2
CCTV-风云剧场,http://117.10.248.112:5002/udp/225.1.2.174:5002$天津联通3
CCTV-风云剧场,http://60.26.60.119:8000/udp/225.1.2.174:5002$天津联通4
CCTV-风云剧场,http://221.196.69.170:8888/udp/225.1.2.174:5002$天津联通5
CCTV-风云剧场,http://60.26.208.155:50000/udp/225.1.2.174:5002$天津联通6
CCTV-风云剧场,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.251:6429$河北联通1
CCTV-风云剧场,http://60.10.225.157:555/rtp/239.253.93.251:6429$河北联通2
CCTV-风云剧场,http://120.11.21.11:4022/rtp/239.253.93.251:6429$河北联通3
CCTV-风云剧场,http://121.29.133.112:8888/rtp/239.253.93.251:6429$河北联通4
CCTV-世界地理,http://svenlone126.cn:8888/udp/225.1.2.171:5002$天津联通1
CCTV-世界地理,http://ycnas.zixi.ltd:8888/udp/225.1.2.171:5002$天津联通2
CCTV-世界地理,http://117.10.248.112:5002/udp/225.1.2.171:5002$天津联通3
CCTV-世界地理,http://60.26.60.119:8000/udp/225.1.2.171:5002$天津联通4
CCTV-世界地理,http://221.196.69.170:8888/udp/225.1.2.171:5002$天津联通5
CCTV-世界地理,http://60.26.208.155:50000/udp/225.1.2.171:5002$天津联通6
CCTV-世界地理,http://nas.zangxiaodou.cn:4022/rtp/239.253.92.131:6113$河北联通1
CCTV-世界地理,http://60.10.225.157:555/rtp/239.253.92.131:6113$河北联通2
CCTV-世界地理,http://120.11.21.11:4022/rtp/239.253.92.131:6113$河北联通3
CCTV-世界地理,http://121.29.133.112:8888/rtp/239.253.92.131:6113$河北联通4
CCTV-高尔夫网球,http://svenlone126.cn:8888/udp/225.1.2.169:5002$天津联通1
CCTV-高尔夫网球,http://ycnas.zixi.ltd:8888/udp/225.1.2.169:5002$天津联通2
CCTV-高尔夫网球,http://117.10.248.112:5002/udp/225.1.2.169:5002$天津联通3
CCTV-高尔夫网球,http://60.26.60.119:8000/udp/225.1.2.169:5002$天津联通4
CCTV-高尔夫网球,http://221.196.69.170:8888/udp/225.1.2.169:5002$天津联通5
CCTV-高尔夫网球,http://60.26.208.155:50000/udp/225.1.2.169:5002$天津联通6
CCTV-高尔夫网球,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.122:6465$河北联通1
CCTV-高尔夫网球,http://60.10.225.157:555/rtp/239.253.93.122:6465$河北联通2
CCTV-高尔夫网球,http://120.11.21.11:4022/rtp/239.253.93.122:6465$河北联通3
CCTV-高尔夫网球,http://121.29.133.112:8888/rtp/239.253.93.122:6465$河北联通4
CCTV-风云足球,http://svenlone126.cn:8888/udp/225.1.2.168:5002$天津联通1
CCTV-风云足球,http://ycnas.zixi.ltd:8888/udp/225.1.2.168:5002$天津联通2
CCTV-风云足球,http://117.10.248.112:5002/udp/225.1.2.168:5002$天津联通3
CCTV-风云足球,http://60.26.60.119:8000/udp/225.1.2.168:5002$天津联通4
CCTV-风云足球,http://221.196.69.170:8888/udp/225.1.2.168:5002$天津联通5
CCTV-风云足球,http://60.26.208.155:50000/udp/225.1.2.168:5002$天津联通6
CCTV-风云足球,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.254:6432$河北联通1
CCTV-风云足球,http://60.10.225.157:555/rtp/239.253.93.254:6432$河北联通2
CCTV-风云足球,http://120.11.21.11:4022/rtp/239.253.93.254:6432$河北联通3
CCTV-风云足球,http://121.29.133.112:8888/rtp/239.253.93.254:6432$河北联通4
CCTV-电视指南,http://svenlone126.cn:8888/udp/225.1.2.167:5002$天津联通1
CCTV-电视指南,http://ycnas.zixi.ltd:8888/udp/225.1.2.167:5002$天津联通2
CCTV-电视指南,http://117.10.248.112:5002/udp/225.1.2.167:5002$天津联通3
CCTV-电视指南,http://60.26.60.119:8000/udp/225.1.2.167:5002$天津联通4
CCTV-电视指南,http://221.196.69.170:8888/udp/225.1.2.167:5002$天津联通5
CCTV-电视指南,http://60.26.208.155:50000/udp/225.1.2.167:5002$天津联通6
CCTV-电视指南,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.249:6427$河北联通1
CCTV-电视指南,http://60.10.225.157:555/rtp/239.253.93.249:6427$河北联通2
CCTV-电视指南,http://120.11.21.11:4022/rtp/239.253.93.249:6427$河北联通3
CCTV-电视指南,http://121.29.133.112:8888/rtp/239.253.93.249:6427$河北联通4
CCTV-怀旧剧场,http://svenlone126.cn:8888/udp/225.1.2.173:5002$天津联通1
CCTV-怀旧剧场,http://ycnas.zixi.ltd:8888/udp/225.1.2.173:5002$天津联通2
CCTV-怀旧剧场,http://117.10.248.112:5002/udp/225.1.2.173:5002$天津联通3
CCTV-怀旧剧场,http://60.26.60.119:8000/udp/225.1.2.173:5002$天津联通4
CCTV-怀旧剧场,http://221.196.69.170:8888/udp/225.1.2.173:5002$天津联通5
CCTV-怀旧剧场,http://60.26.208.155:50000/udp/225.1.2.173:5002$天津联通6
CCTV-怀旧剧场,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.252:6430$河北联通1
CCTV-怀旧剧场,http://60.10.225.157:555/rtp/239.253.93.252:6430$河北联通2
CCTV-怀旧剧场,http://120.11.21.11:4022/rtp/239.253.93.252:6430$河北联通3
CCTV-怀旧剧场,http://121.29.133.112:8888/rtp/239.253.93.252:6430$河北联通4
CCTV-央视文化精品,http://svenlone126.cn:8888/udp/225.1.2.177:5002$天津联通1
CCTV-央视文化精品,http://ycnas.zixi.ltd:8888/udp/225.1.2.177:5002$天津联通2
CCTV-央视文化精品,http://117.10.248.112:5002/udp/225.1.2.177:5002$天津联通3
CCTV-央视文化精品,http://60.26.60.119:8000/udp/225.1.2.177:5002$天津联通4
CCTV-央视文化精品,http://221.196.69.170:8888/udp/225.1.2.177:5002$天津联通5
CCTV-央视文化精品,http://60.26.208.155:50000/udp/225.1.2.177:5002$天津联通6
CCTV-央视文化精品,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.175:6439$河北联通1
CCTV-央视文化精品,http://60.10.225.157:555/rtp/239.253.93.175:6439$河北联通2
CCTV-央视文化精品,http://120.11.21.11:4022/rtp/239.253.93.175:6439$河北联通3
CCTV-央视文化精品,http://121.29.133.112:8888/rtp/239.253.93.175:6439$河北联通4
CCTV-兵器科技,http://svenlone126.cn:8888/udp/225.1.2.166:5002$天津联通1
CCTV-兵器科技,http://ycnas.zixi.ltd:8888/udp/225.1.2.166:5002$天津联通2
CCTV-兵器科技,http://117.10.248.112:5002/udp/225.1.2.166:5002$天津联通3
CCTV-兵器科技,http://60.26.60.119:8000/udp/225.1.2.166:5002$天津联通4
CCTV-兵器科技,http://221.196.69.170:8888/udp/225.1.2.166:5002$天津联通5
CCTV-兵器科技,http://60.26.208.155:50000/udp/225.1.2.166:5002$天津联通6
CCTV-兵器科技,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.47:6435$河北联通1
CCTV-兵器科技,http://60.10.225.157:555/rtp/239.253.93.47:6435$河北联通2
CCTV-兵器科技,http://120.11.21.11:4022/rtp/239.253.93.47:6435$河北联通3
CCTV-兵器科技,http://121.29.133.112:8888/rtp/239.253.93.47:6435$河北联通4
CCTV-女性时尚,http://svenlone126.cn:8888/udp/225.1.2.172:5002$天津联通1
CCTV-女性时尚,http://ycnas.zixi.ltd:8888/udp/225.1.2.172:5002$天津联通2
CCTV-女性时尚,http://117.10.248.112:5002/udp/225.1.2.172:5002$天津联通3
CCTV-女性时尚,http://60.26.60.119:8000/udp/225.1.2.172:5002$天津联通4
CCTV-女性时尚,http://221.196.69.170:8888/udp/225.1.2.172:5002$天津联通5
CCTV-女性时尚,http://60.26.208.155:50000/udp/225.1.2.172:5002$天津联通6
CCTV-女性时尚,http://nas.zangxiaodou.cn:4022/rtp/239.253.92.144:6114$河北联通1
CCTV-女性时尚,http://60.10.225.157:555/rtp/239.253.92.144:6114$河北联通2
CCTV-女性时尚,http://120.11.21.11:4022/rtp/239.253.92.144:6114$河北联通3
CCTV-女性时尚,http://121.29.133.112:8888/rtp/239.253.92.144:6114$河北联通4
CCTV-央视台球,http://svenlone126.cn:8888/udp/225.1.2.170:5002$天津联通1
CCTV-央视台球,http://ycnas.zixi.ltd:8888/udp/225.1.2.170:5002$天津联通2
CCTV-央视台球,http://117.10.248.112:5002/udp/225.1.2.170:5002$天津联通3
CCTV-央视台球,http://60.26.60.119:8000/udp/225.1.2.170:5002$天津联通4
CCTV-央视台球,http://221.196.69.170:8888/udp/225.1.2.170:5002$天津联通5
CCTV-央视台球,http://60.26.208.155:50000/udp/225.1.2.170:5002$天津联通6
CCTV-央视台球,http://nas.zangxiaodou.cn:4022/rtp/239.253.93.231:6409$河北联通1
CCTV-央视台球,http://60.10.225.157:555/rtp/239.253.93.231:6409$河北联通2
CCTV-央视台球,http://120.11.21.11:4022/rtp/239.253.93.231:6409$河北联通3
CCTV-央视台球,http://121.29.133.112:8888/rtp/239.253.93.231:6409$河北联通4
CHC动作电影,http://svenlone126.cn:8888/udp/225.1.1.215:5002$天津联通1
CHC动作电影,http://ycnas.zixi.ltd:8888/udp/225.1.1.215:5002$天津联通2
CHC动作电影,http://117.10.248.112:5002/udp/225.1.1.215:5002$天津联通3
CHC动作电影,http://60.26.60.119:8000/udp/225.1.1.215:5002$天津联通4
CHC动作电影,http://221.196.69.170:8888/udp/225.1.1.215:5002$天津联通5
CHC动作电影,http://60.26.208.155:50000/udp/225.1.1.215:5002$天津联通6
CHC动作电影,http://binsso.mycloudnas.com:6666/udp/239.253.254.153:8000$山东联通1
CHC影迷电影,http://svenlone126.cn:8888/udp/225.1.1.214:5002$天津联通1
CHC影迷电影,http://ycnas.zixi.ltd:8888/udp/225.1.1.214:5002$天津联通2
CHC影迷电影,http://117.10.248.112:5002/udp/225.1.1.214:5002$天津联通3
CHC影迷电影,http://60.26.60.119:8000/udp/225.1.1.214:5002$天津联通4
CHC影迷电影,http://221.196.69.170:8888/udp/225.1.1.214:5002$天津联通5
CHC影迷电影,http://60.26.208.155:50000/udp/225.1.1.214:5002$天津联通6
CHC影迷电影,http://binsso.mycloudnas.com:6666/udp/239.253.254.154:8000$山东联通1
CHC家庭影院,http://svenlone126.cn:8888/udp/225.1.1.213:5002$天津联通1
CHC家庭影院,http://ycnas.zixi.ltd:8888/udp/225.1.1.213:5002$天津联通2
CHC家庭影院,http://117.10.248.112:5002/udp/225.1.1.213:5002$天津联通3
CHC家庭影院,http://60.26.60.119:8000/udp/225.1.1.213:5002$天津联通4
CHC家庭影院,http://221.196.69.170:8888/udp/225.1.1.213:5002$天津联通5
CHC家庭影院,http://60.26.208.155:50000/udp/225.1.1.213:5002$天津联通6
CHC家庭影院,http://binsso.mycloudnas.com:6666/udp/239.253.254.152:8000$山东联通1

卫视频道,#genre#
湖南卫视,http://svenlone126.cn:8888/udp/225.1.1.114:5002$天津联通1
湖南卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.114:5002$天津联通2
湖南卫视,http://117.10.248.112:5002/udp/225.1.1.114:5002$天津联通3
湖南卫视,http://60.26.60.119:8000/udp/225.1.1.114:5002$天津联通4
湖南卫视,http://221.196.69.170:8888/udp/225.1.1.114:5002$天津联通5
湖南卫视,http://60.26.208.155:50000/udp/225.1.1.114:5002$天津联通6
湖南卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.132:8012$北京联通1
湖南卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.132:8012$北京联通2
湖南卫视,http://www.ljun.cc:2888/rtp/239.3.1.132:8012$北京联通3
湖南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.132:8012$北京联通4
湖南卫视,http://yun.jinsome.com:8686/rtp/239.3.1.132:8012$北京联通5
湖南卫视,http://keenny.synology.me:8000/rtp/239.3.1.132:8012$北京联通6
湖南卫视,http://i.hypo.name:9999/rtp/239.3.1.132:8012$北京联通7
湖南卫视,http://geewolf.i234.me:8888/rtp/239.3.1.132:8012$北京联通8
湖南卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.132:8012$北京联通9
东方卫视,http://svenlone126.cn:8888/udp/225.1.2.31:5002$天津联通1
东方卫视,http://ycnas.zixi.ltd:8888/udp/225.1.2.31:5002$天津联通2
东方卫视,http://117.10.248.112:5002/udp/225.1.2.31:5002$天津联通3
东方卫视,http://60.26.60.119:8000/udp/225.1.2.31:5002$天津联通4
东方卫视,http://221.196.69.170:8888/udp/225.1.2.31:5002$天津联通5
东方卫视,http://60.26.208.155:50000/udp/225.1.2.31:5002$天津联通6
东方卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.136:8032$北京联通1
东方卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.136:8032$北京联通2
东方卫视,http://www.ljun.cc:2888/rtp/239.3.1.136:8032$北京联通3
东方卫视,http://wg.mxmy.net:8888/rtp/239.3.1.136:8032$北京联通4
东方卫视,http://yun.jinsome.com:8686/rtp/239.3.1.136:8032$北京联通5
东方卫视,http://keenny.synology.me:8000/rtp/239.3.1.136:8032$北京联通6
东方卫视,http://i.hypo.name:9999/rtp/239.3.1.136:8032$北京联通7
东方卫视,http://geewolf.i234.me:8888/rtp/239.3.1.136:8032$北京联通8
东方卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.136:8032$北京联通9
北京卫视,http://svenlone126.cn:8888/udp/225.1.1.113:5002$天津联通1
北京卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.113:5002$天津联通2
北京卫视,http://117.10.248.112:5002/udp/225.1.1.113:5002$天津联通3
北京卫视,http://60.26.60.119:8000/udp/225.1.1.113:5002$天津联通4
北京卫视,http://221.196.69.170:8888/udp/225.1.1.113:5002$天津联通5
北京卫视,http://60.26.208.155:50000/udp/225.1.1.113:5002$天津联通6
北京卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.241:8000$北京联通1
北京卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.241:8000$北京联通2
北京卫视,http://www.ljun.cc:2888/rtp/239.3.1.241:8000$北京联通3
北京卫视,http://wg.mxmy.net:8888/rtp/239.3.1.241:8000$北京联通4
北京卫视,http://yun.jinsome.com:8686/rtp/239.3.1.241:8000$北京联通5
北京卫视,http://keenny.synology.me:8000/rtp/239.3.1.241:8000$北京联通6
北京卫视,http://i.hypo.name:9999/rtp/239.3.1.241:8000$北京联通7
北京卫视,http://geewolf.i234.me:8888/rtp/239.3.1.241:8000$北京联通8
北京卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.241:8000$北京联通9
浙江卫视,http://svenlone126.cn:8888/udp/225.1.1.112:5002$天津联通1
浙江卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.112:5002$天津联通2
浙江卫视,http://117.10.248.112:5002/udp/225.1.1.112:5002$天津联通3
浙江卫视,http://60.26.60.119:8000/udp/225.1.1.112:5002$天津联通4
浙江卫视,http://221.196.69.170:8888/udp/225.1.1.112:5002$天津联通5
浙江卫视,http://60.26.208.155:50000/udp/225.1.1.112:5002$天津联通6
浙江卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.137:8036$北京联通1
浙江卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.137:8036$北京联通2
浙江卫视,http://www.ljun.cc:2888/rtp/239.3.1.137:8036$北京联通3
浙江卫视,http://wg.mxmy.net:8888/rtp/239.3.1.137:8036$北京联通4
浙江卫视,http://yun.jinsome.com:8686/rtp/239.3.1.137:8036$北京联通5
浙江卫视,http://keenny.synology.me:8000/rtp/239.3.1.137:8036$北京联通6
浙江卫视,http://i.hypo.name:9999/rtp/239.3.1.137:8036$北京联通7
浙江卫视,http://geewolf.i234.me:8888/rtp/239.3.1.137:8036$北京联通8
浙江卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.137:8036$北京联通9
江苏卫视,http://svenlone126.cn:8888/udp/225.1.1.126:5002$天津联通1
江苏卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.126:5002$天津联通2
江苏卫视,http://117.10.248.112:5002/udp/225.1.1.126:5002$天津联通3
江苏卫视,http://60.26.60.119:8000/udp/225.1.1.126:5002$天津联通4
江苏卫视,http://221.196.69.170:8888/udp/225.1.1.126:5002$天津联通5
江苏卫视,http://60.26.208.155:50000/udp/225.1.1.126:5002$天津联通6
江苏卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.135:8028$北京联通1
江苏卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.135:8028$北京联通2
江苏卫视,http://www.ljun.cc:2888/rtp/239.3.1.135:8028$北京联通3
江苏卫视,http://wg.mxmy.net:8888/rtp/239.3.1.135:8028$北京联通4
江苏卫视,http://yun.jinsome.com:8686/rtp/239.3.1.135:8028$北京联通5
江苏卫视,http://keenny.synology.me:8000/rtp/239.3.1.135:8028$北京联通6
江苏卫视,http://i.hypo.name:9999/rtp/239.3.1.135:8028$北京联通7
江苏卫视,http://geewolf.i234.me:8888/rtp/239.3.1.135:8028$北京联通8
江苏卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.135:8028$北京联通9
广东卫视,http://svenlone126.cn:8888/udp/225.1.1.116:5002$天津联通1
广东卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.116:5002$天津联通2
广东卫视,http://117.10.248.112:5002/udp/225.1.1.116:5002$天津联通3
广东卫视,http://60.26.60.119:8000/udp/225.1.1.116:5002$天津联通4
广东卫视,http://221.196.69.170:8888/udp/225.1.1.116:5002$天津联通5
广东卫视,http://60.26.208.155:50000/udp/225.1.1.116:5002$天津联通6
广东卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.142:8048$北京联通1
广东卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.142:8048$北京联通2
广东卫视,http://www.ljun.cc:2888/rtp/239.3.1.142:8048$北京联通3
广东卫视,http://wg.mxmy.net:8888/rtp/239.3.1.142:8048$北京联通4
广东卫视,http://yun.jinsome.com:8686/rtp/239.3.1.142:8048$北京联通5
广东卫视,http://keenny.synology.me:8000/rtp/239.3.1.142:8048$北京联通6
广东卫视,http://i.hypo.name:9999/rtp/239.3.1.142:8048$北京联通7
广东卫视,http://geewolf.i234.me:8888/rtp/239.3.1.142:8048$北京联通8
广东卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.142:8048$北京联通9
深圳卫视,http://svenlone126.cn:8888/udp/225.1.1.117:5002$天津联通1
深圳卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.117:5002$天津联通2
深圳卫视,http://117.10.248.112:5002/udp/225.1.1.117:5002$天津联通3
深圳卫视,http://60.26.60.119:8000/udp/225.1.1.117:5002$天津联通4
深圳卫视,http://221.196.69.170:8888/udp/225.1.1.117:5002$天津联通5
深圳卫视,http://60.26.208.155:50000/udp/225.1.1.117:5002$天津联通6
深圳卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.134:8020$北京联通1
深圳卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.134:8020$北京联通2
深圳卫视,http://www.ljun.cc:2888/rtp/239.3.1.134:8020$北京联通3
深圳卫视,http://wg.mxmy.net:8888/rtp/239.3.1.134:8020$北京联通4
深圳卫视,http://yun.jinsome.com:8686/rtp/239.3.1.134:8020$北京联通5
深圳卫视,http://keenny.synology.me:8000/rtp/239.3.1.134:8020$北京联通6
深圳卫视,http://i.hypo.name:9999/rtp/239.3.1.134:8020$北京联通7
深圳卫视,http://geewolf.i234.me:8888/rtp/239.3.1.134:8020$北京联通8
深圳卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.134:8020$北京联通9
山东卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.209:8052$北京联通1
山东卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.209:8052$北京联通2
山东卫视,http://www.ljun.cc:2888/rtp/239.3.1.209:8052$北京联通3
山东卫视,http://wg.mxmy.net:8888/rtp/239.3.1.209:8052$北京联通4
山东卫视,http://yun.jinsome.com:8686/rtp/239.3.1.209:8052$北京联通5
山东卫视,http://keenny.synology.me:8000/rtp/239.3.1.209:8052$北京联通6
山东卫视,http://i.hypo.name:9999/rtp/239.3.1.209:8052$北京联通7
山东卫视,http://geewolf.i234.me:8888/rtp/239.3.1.209:8052$北京联通8
山东卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.209:8052$北京联通9
山东卫视,http://nas.zangxiaodou.cn:4022/rtp/239.253.92.207:8109$河北联通1
山东卫视,http://60.10.225.157:555/rtp/239.253.92.207:8109$河北联通2
山东卫视,http://120.11.21.11:4022/rtp/239.253.92.207:8109$河北联通3
山东卫视,http://121.29.133.112:8888/rtp/239.253.92.207:8109$河北联通4
天津卫视,http://svenlone126.cn:8888/udp/225.1.1.111:5002$天津联通1
天津卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.111:5002$天津联通2
天津卫视,http://117.10.248.112:5002/udp/225.1.1.111:5002$天津联通3
天津卫视,http://60.26.60.119:8000/udp/225.1.1.111:5002$天津联通4
天津卫视,http://221.196.69.170:8888/udp/225.1.1.111:5002$天津联通5
天津卫视,http://60.26.208.155:50000/udp/225.1.1.111:5002$天津联通6
天津卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.141:1234$北京联通1
天津卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.141:1234$北京联通2
天津卫视,http://www.ljun.cc:2888/rtp/239.3.1.141:1234$北京联通3
天津卫视,http://wg.mxmy.net:8888/rtp/239.3.1.141:1234$北京联通4
天津卫视,http://yun.jinsome.com:8686/rtp/239.3.1.141:1234$北京联通5
天津卫视,http://keenny.synology.me:8000/rtp/239.3.1.141:1234$北京联通6
天津卫视,http://i.hypo.name:9999/rtp/239.3.1.141:1234$北京联通7
天津卫视,http://geewolf.i234.me:8888/rtp/239.3.1.141:1234$北京联通8
天津卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.141:1234$北京联通9
河北卫视,http://svenlone126.cn:8888/udp/225.1.2.27:5002$天津联通1
河北卫视,http://ycnas.zixi.ltd:8888/udp/225.1.2.27:5002$天津联通2
河北卫视,http://117.10.248.112:5002/udp/225.1.2.27:5002$天津联通3
河北卫视,http://60.26.60.119:8000/udp/225.1.2.27:5002$天津联通4
河北卫视,http://221.196.69.170:8888/udp/225.1.2.27:5002$天津联通5
河北卫视,http://60.26.208.155:50000/udp/225.1.2.27:5002$天津联通6
河北卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.148:8072$北京联通1
河北卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.148:8072$北京联通2
河北卫视,http://www.ljun.cc:2888/rtp/239.3.1.148:8072$北京联通3
河北卫视,http://wg.mxmy.net:8888/rtp/239.3.1.148:8072$北京联通4
河北卫视,http://yun.jinsome.com:8686/rtp/239.3.1.148:8072$北京联通5
河北卫视,http://keenny.synology.me:8000/rtp/239.3.1.148:8072$北京联通6
河北卫视,http://i.hypo.name:9999/rtp/239.3.1.148:8072$北京联通7
河北卫视,http://geewolf.i234.me:8888/rtp/239.3.1.148:8072$北京联通8
河北卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.148:8072$北京联通9
辽宁卫视,http://svenlone126.cn:8888/udp/225.1.1.154:5002$天津联通1
辽宁卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.154:5002$天津联通2
辽宁卫视,http://117.10.248.112:5002/udp/225.1.1.154:5002$天津联通3
辽宁卫视,http://60.26.60.119:8000/udp/225.1.1.154:5002$天津联通4
辽宁卫视,http://221.196.69.170:8888/udp/225.1.1.154:5002$天津联通5
辽宁卫视,http://60.26.208.155:50000/udp/225.1.1.154:5002$天津联通6
辽宁卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.210:8056$北京联通1
辽宁卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.210:8056$北京联通2
辽宁卫视,http://www.ljun.cc:2888/rtp/239.3.1.210:8056$北京联通3
辽宁卫视,http://wg.mxmy.net:8888/rtp/239.3.1.210:8056$北京联通4
辽宁卫视,http://yun.jinsome.com:8686/rtp/239.3.1.210:8056$北京联通5
辽宁卫视,http://keenny.synology.me:8000/rtp/239.3.1.210:8056$北京联通6
辽宁卫视,http://i.hypo.name:9999/rtp/239.3.1.210:8056$北京联通7
辽宁卫视,http://geewolf.i234.me:8888/rtp/239.3.1.210:8056$北京联通8
辽宁卫视,http://happylive.asuscomm.com:8888/rtp/239.3.1.210:8056$北京联通9
安徽卫视,http://svenlone126.cn:8888/udp/225.1.1.127:5002$天津联通1
安徽卫视,http://ycnas.zixi.ltd:8888/udp/225.1.1.127:5002$天津联通2
安徽卫视,http://117.10.248.112:5002/udp/225.1.1.127:5002$天津联通3
安徽卫视,http://60.26.60.119:8000/udp/225.1.1.127:5002$天津联通4
安徽卫视,http://221.196.69.170:8888/udp/225.1.1.127:5002$天津联通5
安徽卫视,http://60.26.208.155:50000/udp/225.1.1.127:5002$天津联通6
安徽卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.211:8064$北京联通1
安徽卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.211:8064$北京联通2
安徽卫视,http://www.ljun.cc:2888/rtp/239.3.1.211:8064$北京联通3
安徽卫视,http://wg.mxmy.net:8888/rtp/239.3.1.211:8064$北京联通4
